,Año,Mes,Nacionalidad,Femenino,Masculino,Indefinido,Total,long,lat
213,2012,Enero,Croacia,0,2,,2,-77.35600000000001,0.81488
214,2012,Enero,Croacia,0,1,,1,-75.527794,10.406342
215,2012,Enero,Croacia,2,0,,2,-75.516486,10.446304
216,2012,Enero,Croacia,1,0,,1,-76.532004,3.451668
217,2012,Enero,Croacia,7,14,,21,-74.140516,4.697157
218,2012,Enero,Croacia,1,0,,1,-75.42726,6.170465
219,2012,Enero,Croacia,0,1,,1,-72.508188,7.927233
220,2012,Enero,Cuba,1,2,,3,-77.35600000000001,0.81488
221,2012,Enero,Cuba,14,18,,32,-75.516486,10.446304
222,2012,Enero,Cuba,6,6,,12,-74.77647900000001,10.886686
223,2012,Enero,Cuba,1,3,,4,-72.129595,11.360028999999999
224,2012,Enero,Cuba,1,0,,1,-81.70216500000001,12.5862
225,2012,Enero,Cuba,30,37,,67,-76.532004,3.451668
226,2012,Enero,Cuba,0,1,,1,-75.76635300000001,4.45285
227,2012,Enero,Cuba,104,174,,278,-74.140516,4.697157
228,2012,Enero,Cuba,0,2,,2,-75.736374,4.815189
229,2012,Enero,Cuba,13,14,,27,-75.42726,6.170465
230,2012,Enero,Cuba,0,3,,3,-73.181317,7.1280470000000005
231,2012,Enero,Cuba,0,11,,11,-72.453013,7.819
232,2012,Enero,Cuba,2,11,,13,-72.508188,7.927233
233,2012,Enero,Curazao,0,1,,1,-74.140516,4.697157
234,2012,Enero,Curazao,1,0,,1,-75.42726,6.170465
235,2012,Enero,República Checa,0,2,,2,-69.941498,4.191162
236,2012,Enero,República Checa,1,4,,5,-77.35600000000001,0.81488
237,2012,Enero,República Checa,1,7,,8,-75.516486,10.446304
238,2012,Enero,República Checa,1,2,,3,-72.129595,11.360028999999999
239,2012,Enero,República Checa,1,0,,1,-76.532004,3.451668
240,2012,Enero,República Checa,40,50,,90,-74.140516,4.697157
241,2012,Enero,República Checa,2,3,,5,-75.42726,6.170465
242,2012,Enero,República Checa,1,4,,5,-72.453013,7.819
243,2012,Enero,República Checa,0,1,,1,-77.35002,8.63337
244,2012,Enero,Chile,2,3,,5,-69.941498,4.191162
245,2012,Enero,Chile,2,2,,4,-76.876446,0.33002
246,2012,Enero,Chile,69,97,,166,-77.35600000000001,0.81488
247,2012,Enero,Chile,59,36,,95,-75.527794,10.406342
248,2012,Enero,Chile,53,58,,111,-75.516486,10.446304
249,2012,Enero,Chile,2,19,,21,-74.77647900000001,10.886686
250,2012,Enero,Chile,9,9,,18,-72.129595,11.360028999999999
251,2012,Enero,Chile,3,2,,5,-81.703935,12.574411099999999
252,2012,Enero,Chile,38,28,,66,-81.70216500000001,12.5862
253,2012,Enero,Chile,33,53,,86,-76.532004,3.451668
254,2012,Enero,Chile,1889,2816,,4705,-74.140516,4.697157
255,2012,Enero,Chile,0,3,,3,-75.736374,4.815189
256,2012,Enero,Chile,71,122,,193,-75.42726,6.170465
257,2012,Enero,Chile,0,1,,1,-70.74025300000001,7.088728999999999
258,2012,Enero,Chile,0,2,,2,-73.181317,7.1280470000000005
259,2012,Enero,Chile,19,26,,45,-72.453013,7.819
260,2012,Enero,Chile,0,1,,1,-72.508188,7.927233
261,2012,Enero,Chile,2,0,,2,-77.35002,8.63337
262,2012,Enero,China,0,2,,2,-69.941498,4.191162
263,2012,Enero,China,3,2,,5,-77.35600000000001,0.81488
264,2012,Enero,China,0,1,,1,-75.527794,10.406342
265,2012,Enero,China,2,0,,2,-75.516486,10.446304
266,2012,Enero,China,1,0,,1,-74.77647900000001,10.886686
267,2012,Enero,China,1,1,,2,-81.70216500000001,12.5862
268,2012,Enero,China,1,9,,10,-76.532004,3.451668
269,2012,Enero,China,97,237,,334,-74.140516,4.697157
270,2012,Enero,China,7,10,,17,-75.42726,6.170465
271,2012,Enero,China,1,0,,1,-72.453013,7.819
272,2012,Enero,China,0,2,,2,-77.35002,8.63337
273,2012,Enero,Taiwán,1,1,,2,-77.35600000000001,0.81488
274,2012,Enero,Taiwán,2,3,,5,-75.516486,10.446304
275,2012,Enero,Taiwán,0,2,,2,-74.77647900000001,10.886686
276,2012,Enero,Taiwán,2,1,,3,-76.532004,3.451668
277,2012,Enero,Taiwán,29,28,,57,-74.140516,4.697157
278,2012,Enero,Taiwán,0,1,,1,-75.736374,4.815189
279,2012,Enero,Taiwán,5,3,,8,-75.42726,6.170465
280,2012,Enero,Taiwán,2,1,,3,-73.181317,7.1280470000000005
281,2012,Enero,Taiwán,1,0,,1,-72.453013,7.819
282,2012,Enero,Chipre,1,2,,3,-74.140516,4.697157
283,2012,Enero,Dinamarca,5,4,,9,-77.35600000000001,0.81488
284,2012,Enero,Dinamarca,3,4,,7,-75.527794,10.406342
285,2012,Enero,Dinamarca,3,5,,8,-75.516486,10.446304
286,2012,Enero,Dinamarca,0,2,,2,-74.77647900000001,10.886686
287,2012,Enero,Dinamarca,1,1,,2,-72.129595,11.360028999999999
288,2012,Enero,Dinamarca,1,14,,15,-76.532004,3.451668
289,2012,Enero,Dinamarca,56,133,,189,-74.140516,4.697157
290,2012,Enero,Dinamarca,0,1,,1,-75.736374,4.815189
291,2012,Enero,Dinamarca,3,5,,8,-75.42726,6.170465
292,2012,Enero,Dinamarca,0,2,,2,-72.453013,7.819
293,2012,Enero,Dominica,1,5,,6,-74.140516,4.697157
294,2012,Enero,Ecuador,0,1,,1,-69.941498,4.191162
295,2012,Enero,Ecuador,12,43,,55,-76.876446,0.33002
296,2012,Enero,Ecuador,796,1307,,2103,-77.35600000000001,0.81488
297,2012,Enero,Ecuador,3,3,,6,-78.802679,18.00143
298,2012,Enero,Ecuador,8,48,,56,-75.527794,10.406342
299,2012,Enero,Ecuador,7,14,,21,-75.516486,10.446304
300,2012,Enero,Ecuador,4,9,,13,-74.77647900000001,10.886686
301,2012,Enero,Ecuador,12,11,,23,-72.129595,11.360028999999999
302,2012,Enero,Ecuador,1,2,,3,-81.70216500000001,12.5862
303,2012,Enero,Ecuador,262,352,,614,-76.532004,3.451668
304,2012,Enero,Ecuador,1,1,,2,-75.76635300000001,4.45285
305,2012,Enero,Ecuador,1462,2292,,3754,-74.140516,4.697157
306,2012,Enero,Ecuador,1,5,,6,-75.736374,4.815189
307,2012,Enero,Ecuador,375,617,,992,-75.42726,6.170465
