,Año,Mes,Nacionalidad,Femenino,Masculino,Indefinido,Total,long,lat
32613,2015,Julio,Venezuela,856,898,,1754,-75.42726,6.170465
32614,2015,Julio,Venezuela,389,646,,1035,-67.48402800000001,6.185536
32615,2015,Julio,Venezuela,70,115,,185,-70.74025300000001,7.088728999999999
32616,2015,Julio,Venezuela,1,1,,2,-73.181317,7.1280470000000005
32617,2015,Julio,Venezuela,4365,4980,,9345,-72.453013,7.819
32618,2015,Julio,Venezuela,342,315,,657,-72.508188,7.927233
33115,2015,Agosto,Venezuela,0,9,,9,-75.527794,10.406342
33116,2015,Agosto,Venezuela,521,433,,954,-75.516486,10.446304
33117,2015,Agosto,Venezuela,5,37,,42,-74.77647900000001,10.886686
33118,2015,Agosto,Venezuela,0,6,,6,-74.765343,10.970933
33119,2015,Agosto,Venezuela,4183,4807,,8990,-72.129595,11.360028999999999
33120,2015,Agosto,Venezuela,18,40,,58,-76.532004,3.451668
33121,2015,Agosto,Venezuela,52,78,,130,-67.927521,3.866713
33122,2015,Agosto,Venezuela,4536,4731,,9267,-74.140516,4.697157
33123,2015,Agosto,Venezuela,1,1,,2,-75.736374,4.815189
33124,2015,Agosto,Venezuela,2585,2404,,4989,-75.42726,6.170465
33125,2015,Agosto,Venezuela,359,641,,1000,-67.48402800000001,6.185536
33126,2015,Agosto,Venezuela,323,401,,724,-70.74025300000001,7.088728999999999
33127,2015,Agosto,Venezuela,12,10,,22,-73.181317,7.1280470000000005
33128,2015,Agosto,Venezuela,4242,4548,,8790,-72.453013,7.819
33129,2015,Agosto,Venezuela,368,327,,695,-72.508188,7.927233
33622,2015,Septiembre,Venezuela,0,9,,9,-75.527794,10.406342
33623,2015,Septiembre,Venezuela,436,397,,833,-75.516486,10.446304
33624,2015,Septiembre,Venezuela,15,53,,68,-74.77647900000001,10.886686
33625,2015,Septiembre,Venezuela,0,2,,2,-74.765343,10.970933
33626,2015,Septiembre,Venezuela,970,1250,,2220,-72.129595,11.360028999999999
33627,2015,Septiembre,Venezuela,1,0,,1,-81.70216500000001,12.5862
33628,2015,Septiembre,Venezuela,12,10,,22,-76.532004,3.451668
33629,2015,Septiembre,Venezuela,34,44,,78,-67.927521,3.866713
33630,2015,Septiembre,Venezuela,4122,4564,,8686,-74.140516,4.697157
33631,2015,Septiembre,Venezuela,0,2,,2,-75.736374,4.815189
33632,2015,Septiembre,Venezuela,2561,2271,,4832,-75.42726,6.170465
33633,2015,Septiembre,Venezuela,205,424,,629,-67.48402800000001,6.185536
33634,2015,Septiembre,Venezuela,191,278,,469,-70.74025300000001,7.088728999999999
33635,2015,Septiembre,Venezuela,3,2,,5,-73.181317,7.1280470000000005
33636,2015,Septiembre,Venezuela,1457,1804,,3261,-72.453013,7.819
33637,2015,Septiembre,Venezuela,61,89,,150,-72.508188,7.927233
34136,2015,Octubre,Venezuela,0,21,,21,-75.527794,10.406342
34137,2015,Octubre,Venezuela,443,376,,819,-75.516486,10.446304
34138,2015,Octubre,Venezuela,20,63,,83,-74.77647900000001,10.886686
34139,2015,Octubre,Venezuela,2,20,,22,-74.232675,11.117206
34140,2015,Octubre,Venezuela,206,288,,494,-72.129595,11.360028999999999
34141,2015,Octubre,Venezuela,18,33,,51,-76.532004,3.451668
34142,2015,Octubre,Venezuela,34,55,,89,-67.927521,3.866713
34143,2015,Octubre,Venezuela,4433,4837,,9270,-74.140516,4.697157
34144,2015,Octubre,Venezuela,0,2,,2,-75.736374,4.815189
34145,2015,Octubre,Venezuela,2400,2107,,4507,-75.42726,6.170465
34146,2015,Octubre,Venezuela,27,50,,77,-67.48402800000001,6.185536
34147,2015,Octubre,Venezuela,46,96,,142,-70.74025300000001,7.088728999999999
34148,2015,Octubre,Venezuela,6,10,,16,-73.181317,7.1280470000000005
34149,2015,Octubre,Venezuela,1793,2282,,4075,-72.453013,7.819
34150,2015,Octubre,Venezuela,78,95,,173,-72.508188,7.927233
34651,2015,Noviembre,Venezuela,0,22,,22,-75.527794,10.406342
34652,2015,Noviembre,Venezuela,545,431,,976,-75.516486,10.446304
34653,2015,Noviembre,Venezuela,14,45,,59,-74.77647900000001,10.886686
34654,2015,Noviembre,Venezuela,0,4,,4,-74.765343,10.970933
34655,2015,Noviembre,Venezuela,6,7,,13,-74.232675,11.117206
34656,2015,Noviembre,Venezuela,188,291,,479,-72.129595,11.360028999999999
34657,2015,Noviembre,Venezuela,2,0,,2,-81.70216500000001,12.5862
34658,2015,Noviembre,Venezuela,12,16,,28,-76.532004,3.451668
34659,2015,Noviembre,Venezuela,36,59,,95,-67.927521,3.866713
34660,2015,Noviembre,Venezuela,4208,4760,,8968,-74.140516,4.697157
34661,2015,Noviembre,Venezuela,4,4,,8,-75.736374,4.815189
34662,2015,Noviembre,Venezuela,1892,1810,,3702,-75.42726,6.170465
34663,2015,Noviembre,Venezuela,59,101,,160,-67.48402800000001,6.185536
34664,2015,Noviembre,Venezuela,40,63,,103,-70.74025300000001,7.088728999999999
34665,2015,Noviembre,Venezuela,7,6,,13,-73.181317,7.1280470000000005
34666,2015,Noviembre,Venezuela,2521,3080,,5601,-72.453013,7.819
34667,2015,Noviembre,Venezuela,115,132,,247,-72.508188,7.927233
35207,2015,Diciembre,Venezuela,0,20,,20,-75.527794,10.406342
35208,2015,Diciembre,Venezuela,529,406,,935,-75.516486,10.446304
35209,2015,Diciembre,Venezuela,27,48,,75,-74.77647900000001,10.886686
35210,2015,Diciembre,Venezuela,0,6,,6,-74.232675,11.117206
35211,2015,Diciembre,Venezuela,225,330,,555,-72.129595,11.360028999999999
35212,2015,Diciembre,Venezuela,3,5,,8,-81.70216500000001,12.5862
35213,2015,Diciembre,Venezuela,24,43,,67,-76.532004,3.451668
35214,2015,Diciembre,Venezuela,47,48,,95,-67.927521,3.866713
35215,2015,Diciembre,Venezuela,4543,4387,,8930,-74.140516,4.697157
35216,2015,Diciembre,Venezuela,1,4,,5,-75.736374,4.815189
35217,2015,Diciembre,Venezuela,1985,1641,,3626,-75.42726,6.170465
35218,2015,Diciembre,Venezuela,49,76,,125,-67.48402800000001,6.185536
35219,2015,Diciembre,Venezuela,61,145,,206,-70.74025300000001,7.088728999999999
35220,2015,Diciembre,Venezuela,20,18,,38,-73.181317,7.1280470000000005
35221,2015,Diciembre,Venezuela,3048,3439,,6487,-72.453013,7.819
35222,2015,Diciembre,Venezuela,178,221,,399,-72.508188,7.927233
35726,2016,Enero,Venezuela,0,42,,42,-75.527794,10.406342
35727,2016,Enero,Venezuela,61,88,,149,-75.516486,10.446304
35728,2016,Enero,Venezuela,14,47,,61,-74.77647900000001,10.886686
35729,2016,Enero,Venezuela,1,5,,6,-74.232675,11.117206
35730,2016,Enero,Venezuela,244,414,,658,-72.129595,11.360028999999999
35731,2016,Enero,Venezuela,1,2,,3,-81.70216500000001,12.5862
35732,2016,Enero,Venezuela,22,46,,68,-76.532004,3.451668
35733,2016,Enero,Venezuela,36,47,,83,-67.927521,3.866713
35734,2016,Enero,Venezuela,3445,3845,,7290,-74.140516,4.697157
35735,2016,Enero,Venezuela,5,9,,14,-75.736374,4.815189
35736,2016,Enero,Venezuela,719,716,,1435,-75.42726,6.170465
35737,2016,Enero,Venezuela,32,81,,113,-67.48402800000001,6.185536
35738,2016,Enero,Venezuela,43,80,,123,-70.74025300000001,7.088728999999999
35739,2016,Enero,Venezuela,12,15,,27,-73.181317,7.1280470000000005
35740,2016,Enero,Venezuela,2721,3401,,6122,-72.453013,7.819
35741,2016,Enero,Venezuela,159,225,,384,-72.508188,7.927233
36226,2016,Febrero,Venezuela,0,7,,7,-75.527794,10.406342
36227,2016,Febrero,Venezuela,4,17,,21,-75.516486,10.446304
36228,2016,Febrero,Venezuela,16,65,,81,-74.77647900000001,10.886686
36229,2016,Febrero,Venezuela,0,1,,1,-74.765343,10.970933
36230,2016,Febrero,Venezuela,3,4,,7,-74.213989,11.247722999999999
36231,2016,Febrero,Venezuela,279,456,,735,-72.129595,11.360028999999999
36232,2016,Febrero,Venezuela,1,3,,4,-81.70216500000001,12.5862
36233,2016,Febrero,Venezuela,14,28,,42,-76.532004,3.451668
36234,2016,Febrero,Venezuela,48,53,,101,-67.927521,3.866713
36235,2016,Febrero,Venezuela,2975,3669,,6644,-74.140516,4.697157
36236,2016,Febrero,Venezuela,0,1,,1,-75.736374,4.815189
36237,2016,Febrero,Venezuela,541,599,,1140,-75.42726,6.170465
36238,2016,Febrero,Venezuela,64,101,,165,-67.48402800000001,6.185536
36239,2016,Febrero,Venezuela,36,45,,81,-70.74025300000001,7.088728999999999
36240,2016,Febrero,Venezuela,1,1,,2,-73.181317,7.1280470000000005
36241,2016,Febrero,Venezuela,1865,2498,,4363,-72.453013,7.819
36242,2016,Febrero,Venezuela,148,187,,335,-72.508188,7.927233
36753,2016,Marzo,Venezuela,2,9,,11,-75.527794,10.406342
36754,2016,Marzo,Venezuela,3,6,,9,-75.516486,10.446304
36755,2016,Marzo,Venezuela,16,42,,58,-74.77647900000001,10.886686
36756,2016,Marzo,Venezuela,0,10,,10,-74.232675,11.117206
36757,2016,Marzo,Venezuela,424,602,,1026,-72.129595,11.360028999999999
36758,2016,Marzo,Venezuela,0,1,,1,-81.70216500000001,12.5862
36759,2016,Marzo,Venezuela,11,18,,29,-76.532004,3.451668
36760,2016,Marzo,Venezuela,53,72,,125,-67.927521,3.866713
36761,2016,Marzo,Venezuela,3610,4205,,7815,-74.140516,4.697157
36762,2016,Marzo,Venezuela,3,5,,8,-75.736374,4.815189
36763,2016,Marzo,Venezuela,831,812,,1643,-75.42726,6.170465
36764,2016,Marzo,Venezuela,81,134,,215,-67.48402800000001,6.185536
36765,2016,Marzo,Venezuela,63,93,,156,-70.74025300000001,7.088728999999999
36766,2016,Marzo,Venezuela,2,11,,13,-73.181317,7.1280470000000005
36767,2016,Marzo,Venezuela,1656,2095,,3751,-72.453013,7.819
36768,2016,Marzo,Venezuela,107,146,,253,-72.508188,7.927233
37253,2016,Abril,Venezuela,0,9,,9,-75.527794,10.406342
37254,2016,Abril,Venezuela,6,4,,10,-73.247863,10.433608999999999
37255,2016,Abril,Venezuela,3,21,,24,-75.516486,10.446304
37256,2016,Abril,Venezuela,11,61,,72,-74.77647900000001,10.886686
37257,2016,Abril,Venezuela,0,1,,1,-74.765343,10.970933
37258,2016,Abril,Venezuela,0,5,,5,-74.232675,11.117206
37259,2016,Abril,Venezuela,0,3,,3,-74.213989,11.247722999999999
37260,2016,Abril,Venezuela,402,643,,1045,-72.129595,11.360028999999999
37261,2016,Abril,Venezuela,1,4,,5,-81.70216500000001,12.5862
37262,2016,Abril,Venezuela,15,20,,35,-76.532004,3.451668
37263,2016,Abril,Venezuela,35,26,,61,-67.927521,3.866713
37264,2016,Abril,Venezuela,3024,3553,,6577,-74.140516,4.697157
37265,2016,Abril,Venezuela,2,5,,7,-75.736374,4.815189
37266,2016,Abril,Venezuela,507,586,,1093,-75.42726,6.170465
37267,2016,Abril,Venezuela,40,53,,93,-67.48402800000001,6.185536
37268,2016,Abril,Venezuela,51,47,,98,-70.74025300000001,7.088728999999999
37269,2016,Abril,Venezuela,3,3,,6,-73.181317,7.1280470000000005
37270,2016,Abril,Venezuela,1308,1935,,3243,-72.453013,7.819
37271,2016,Abril,Venezuela,90,126,,216,-72.508188,7.927233
37781,2016,Mayo,Venezuela,0,14,,14,-75.527794,10.406342
37782,2016,Mayo,Venezuela,1,3,,4,-75.516486,10.446304
37783,2016,Mayo,Venezuela,12,44,,56,-74.77647900000001,10.886686
37784,2016,Mayo,Venezuela,0,2,,2,-74.765343,10.970933
37785,2016,Mayo,Venezuela,1,10,,11,-74.232675,11.117206
37786,2016,Mayo,Venezuela,0,7,,7,-74.213989,11.247722999999999
37787,2016,Mayo,Venezuela,418,677,,1095,-72.129595,11.360028999999999
37788,2016,Mayo,Venezuela,1,1,,2,-81.70216500000001,12.5862
37789,2016,Mayo,Venezuela,8,22,,30,-76.532004,3.451668
37790,2016,Mayo,Venezuela,32,39,,71,-67.927521,3.866713
37791,2016,Mayo,Venezuela,3120,4011,,7131,-74.140516,4.697157
37792,2016,Mayo,Venezuela,0,6,,6,-75.736374,4.815189
37793,2016,Mayo,Venezuela,492,588,,1080,-75.42726,6.170465
37794,2016,Mayo,Venezuela,47,54,,101,-67.48402800000001,6.185536
37795,2016,Mayo,Venezuela,60,71,,131,-70.74025300000001,7.088728999999999
37796,2016,Mayo,Venezuela,3,2,,5,-73.181317,7.1280470000000005
37797,2016,Mayo,Venezuela,1513,2147,,3660,-72.453013,7.819
37798,2016,Mayo,Venezuela,136,172,,308,-72.508188,7.927233
38293,2016,Junio,Venezuela,0,27,,27,-75.527794,10.406342
38294,2016,Junio,Venezuela,9,22,,31,-75.516486,10.446304
38295,2016,Junio,Venezuela,32,40,,72,-74.77647900000001,10.886686
38296,2016,Junio,Venezuela,0,1,,1,-74.213989,11.247722999999999
38297,2016,Junio,Venezuela,670,942,,1612,-72.129595,11.360028999999999
38298,2016,Junio,Venezuela,4,4,,8,-81.70216500000001,12.5862
38299,2016,Junio,Venezuela,8,28,,36,-76.532004,3.451668
38300,2016,Junio,Venezuela,24,38,,62,-67.927521,3.866713
38301,2016,Junio,Venezuela,3351,4195,,7546,-74.140516,4.697157
38302,2016,Junio,Venezuela,1,4,,5,-75.736374,4.815189
38303,2016,Junio,Venezuela,659,733,,1392,-75.42726,6.170465
38304,2016,Junio,Venezuela,27,46,,73,-67.48402800000001,6.185536
38305,2016,Junio,Venezuela,78,84,,162,-70.74025300000001,7.088728999999999
38306,2016,Junio,Venezuela,2,4,,6,-73.181317,7.1280470000000005
38307,2016,Junio,Venezuela,1466,2036,,3502,-72.453013,7.819
38308,2016,Junio,Venezuela,161,165,,326,-72.508188,7.927233
38824,2016,Julio,Venezuela,0,1,,1,-75.527794,10.406342
38825,2016,Julio,Venezuela,29,40,,69,-75.516486,10.446304
38826,2016,Julio,Venezuela,18,51,,69,-74.77647900000001,10.886686
38827,2016,Julio,Venezuela,1,10,,11,-74.232675,11.117206
38828,2016,Julio,Venezuela,0,1,,1,-74.213989,11.247722999999999
38829,2016,Julio,Venezuela,2209,2843,,5052,-72.129595,11.360028999999999
38830,2016,Julio,Venezuela,2,4,,6,-81.70216500000001,12.5862
38831,2016,Julio,Venezuela,8,25,,33,-76.532004,3.451668
38832,2016,Julio,Venezuela,9,23,,32,-67.927521,3.866713
38833,2016,Julio,Venezuela,4487,4615,,9102,-74.140516,4.697157
38834,2016,Julio,Venezuela,1,3,,4,-75.736374,4.815189
38835,2016,Julio,Venezuela,963,959,,1922,-75.42726,6.170465
38836,2016,Julio,Venezuela,31,43,,74,-67.48402800000001,6.185536
38837,2016,Julio,Venezuela,44,45,,89,-70.74025300000001,7.088728999999999
38838,2016,Julio,Venezuela,5,3,,8,-73.181317,7.1280470000000005
38839,2016,Julio,Venezuela,2517,3113,,5630,-72.453013,7.819
38840,2016,Julio,Venezuela,263,288,,551,-72.508188,7.927233
38841,2016,Julio,Venezuela,18,22,,40,-72.409396,8.36068
39346,2016,Agosto,Venezuela,0,11,,11,-75.527794,10.406342
39347,2016,Agosto,Venezuela,5,6,,11,-75.516486,10.446304
39348,2016,Agosto,Venezuela,46,156,,202,-74.77647900000001,10.886686
39349,2016,Agosto,Venezuela,8298,8635,,16933,-72.129595,11.360028999999999
39350,2016,Agosto,Venezuela,0,1,,1,-81.70216500000001,12.5862
39351,2016,Agosto,Venezuela,27,23,,50,-76.532004,3.451668
39352,2016,Agosto,Venezuela,14,15,,29,-67.927521,3.866713
39353,2016,Agosto,Venezuela,4337,4693,,9030,-74.140516,4.697157
39354,2016,Agosto,Venezuela,6,11,,17,-75.736374,4.815189
39355,2016,Agosto,Venezuela,828,912,,1740,-75.42726,6.170465
39356,2016,Agosto,Venezuela,1342,1695,,3037,-67.48402800000001,6.185536
39357,2016,Agosto,Venezuela,5234,4834,,10068,-70.74025300000001,7.088728999999999
39358,2016,Agosto,Venezuela,10,8,,18,-73.181317,7.1280470000000005
39359,2016,Agosto,Venezuela,6171,7462,,13633,-72.453013,7.819
39360,2016,Agosto,Venezuela,0,2,,2,-72.508188,7.927233
39361,2016,Agosto,Venezuela,436,444,,880,-72.409396,8.36068
39842,2016,Septiembre,Venezuela,0,2,,2,-75.527794,10.406342
39843,2016,Septiembre,Venezuela,15,114,,129,-75.516486,10.446304
39844,2016,Septiembre,Venezuela,11,98,,109,-74.77647900000001,10.886686
39845,2016,Septiembre,Venezuela,0,1,,1,-74.232675,11.117206
39846,2016,Septiembre,Venezuela,0,1,,1,-74.213989,11.247722999999999
39847,2016,Septiembre,Venezuela,4588,5586,,10174,-72.129595,11.360028999999999
39848,2016,Septiembre,Venezuela,3,3,,6,-81.70216500000001,12.5862
39849,2016,Septiembre,Venezuela,9,31,,40,-76.532004,3.451668
39850,2016,Septiembre,Venezuela,23,21,,44,-67.927521,3.866713
39851,2016,Septiembre,Venezuela,3273,3718,,6991,-74.140516,4.697157
39852,2016,Septiembre,Venezuela,3,2,,5,-75.736374,4.815189
39853,2016,Septiembre,Venezuela,492,564,,1056,-75.42726,6.170465
39854,2016,Septiembre,Venezuela,1864,2356,,4220,-67.48402800000001,6.185536
39855,2016,Septiembre,Venezuela,5522,5453,,10975,-70.74025300000001,7.088728999999999
39856,2016,Septiembre,Venezuela,2,2,,4,-73.181317,7.1280470000000005
39857,2016,Septiembre,Venezuela,6120,8063,,14183,-72.453013,7.819
39858,2016,Septiembre,Venezuela,1,7,,8,-72.508188,7.927233
39859,2016,Septiembre,Venezuela,125,137,,262,-72.409396,8.36068
40362,2016,Octubre,Venezuela,0,5,,5,-75.527794,10.406342
40363,2016,Octubre,Venezuela,32,78,,110,-75.516486,10.446304
40364,2016,Octubre,Venezuela,19,59,,78,-74.77647900000001,10.886686
40365,2016,Octubre,Venezuela,0,7,,7,-74.765343,10.970933
40366,2016,Octubre,Venezuela,0,1,,1,-74.213989,11.247722999999999
40367,2016,Octubre,Venezuela,4332,5126,,9458,-72.129595,11.360028999999999
40368,2016,Octubre,Venezuela,0,2,,2,-81.70216500000001,12.5862
40369,2016,Octubre,Venezuela,14,32,,46,-76.532004,3.451668
40370,2016,Octubre,Venezuela,17,17,,34,-67.927521,3.866713
40371,2016,Octubre,Venezuela,0,1,,1,-77.061029,3.8844260000000004
40372,2016,Octubre,Venezuela,3437,3950,,7387,-74.140516,4.697157
40373,2016,Octubre,Venezuela,6,8,,14,-75.736374,4.815189
40374,2016,Octubre,Venezuela,577,621,,1198,-75.42726,6.170465
40375,2016,Octubre,Venezuela,1382,1840,,3222,-67.48402800000001,6.185536
40376,2016,Octubre,Venezuela,87,112,,199,-70.74025300000001,7.088728999999999
40377,2016,Octubre,Venezuela,2,1,,3,-73.181317,7.1280470000000005
40378,2016,Octubre,Venezuela,6722,8714,,15436,-72.453013,7.819
40379,2016,Octubre,Venezuela,67,84,,151,-72.409396,8.36068
40850,2016,Noviembre,Venezuela,0,4,,4,-75.527794,10.406342
40851,2016,Noviembre,Venezuela,7,17,,24,-75.516486,10.446304
40852,2016,Noviembre,Venezuela,31,65,,96,-74.77647900000001,10.886686
40853,2016,Noviembre,Venezuela,0,11,,11,-74.232675,11.117206
40854,2016,Noviembre,Venezuela,4334,5075,,9409,-72.129595,11.360028999999999
40855,2016,Noviembre,Venezuela,2,0,,2,-81.70216500000001,12.5862
40856,2016,Noviembre,Venezuela,9,54,,63,-76.532004,3.451668
40857,2016,Noviembre,Venezuela,44,36,,80,-67.927521,3.866713
40858,2016,Noviembre,Venezuela,3419,4073,,7492,-74.140516,4.697157
40859,2016,Noviembre,Venezuela,3,3,,6,-75.736374,4.815189
40860,2016,Noviembre,Venezuela,563,570,,1133,-75.42726,6.170465
40861,2016,Noviembre,Venezuela,785,1024,,1809,-67.48402800000001,6.185536
40862,2016,Noviembre,Venezuela,117,161,,278,-70.74025300000001,7.088728999999999
40863,2016,Noviembre,Venezuela,2,7,,9,-73.181317,7.1280470000000005
40864,2016,Noviembre,Venezuela,6800,8672,,15472,-72.453013,7.819
40865,2016,Noviembre,Venezuela,75,75,,150,-72.409396,8.36068
41363,2016,Diciembre,Venezuela,0,18,,18,-75.527794,10.406342
41364,2016,Diciembre,Venezuela,18,37,,55,-75.516486,10.446304
41365,2016,Diciembre,Venezuela,20,42,,62,-74.77647900000001,10.886686
41366,2016,Diciembre,Venezuela,0,1,,1,-74.765343,10.970933
41367,2016,Diciembre,Venezuela,1,4,,5,-74.232675,11.117206
41368,2016,Diciembre,Venezuela,3834,3982,,7816,-72.129595,11.360028999999999
41369,2016,Diciembre,Venezuela,9,9,,18,-81.70216500000001,12.5862
41370,2016,Diciembre,Venezuela,14,28,,42,-76.532004,3.451668
41371,2016,Diciembre,Venezuela,40,38,,78,-67.927521,3.866713
41372,2016,Diciembre,Venezuela,4172,4077,,8249,-74.140516,4.697157
41373,2016,Diciembre,Venezuela,4,7,,11,-75.736374,4.815189
41374,2016,Diciembre,Venezuela,705,703,,1408,-75.42726,6.170465
41375,2016,Diciembre,Venezuela,415,580,,995,-67.48402800000001,6.185536
41376,2016,Diciembre,Venezuela,118,165,,283,-70.74025300000001,7.088728999999999
41377,2016,Diciembre,Venezuela,5,9,,14,-73.181317,7.1280470000000005
41378,2016,Diciembre,Venezuela,8818,8976,,17794,-72.453013,7.819
41379,2016,Diciembre,Venezuela,1,1,,2,-72.508188,7.927233
41380,2016,Diciembre,Venezuela,155,163,,318,-72.409396,8.36068
41890,2017,Enero,Venezuela,16,31,,47,-75.516486,10.446304
41891,2017,Enero,Venezuela,19,74,,93,-74.77647900000001,10.886686
41892,2017,Enero,Venezuela,4116,5697,,9813,-72.129595,11.360028999999999
41893,2017,Enero,Venezuela,8,30,,38,-76.532004,3.451668
41894,2017,Enero,Venezuela,49,39,,88,-67.927521,3.866713
41895,2017,Enero,Venezuela,3162,3400,,6562,-74.140516,4.697157
41896,2017,Enero,Venezuela,3,8,,11,-75.736374,4.815189
41897,2017,Enero,Venezuela,418,515,,933,-75.42726,6.170465
41898,2017,Enero,Venezuela,403,553,,956,-67.48402800000001,6.185536
41899,2017,Enero,Venezuela,113,137,,250,-70.74025300000001,7.088728999999999
41900,2017,Enero,Venezuela,6,8,,14,-73.181317,7.1280470000000005
41901,2017,Enero,Venezuela,8660,12338,,20998,-72.453013,7.819
41902,2017,Enero,Venezuela,0,2,,2,-72.508188,7.927233
41903,2017,Enero,Venezuela,244,301,,545,-72.409396,8.36068
42385,2017,Febrero,Venezuela,0,4,,4,-75.527794,10.406342
42386,2017,Febrero,Venezuela,5,11,,16,-75.516486,10.446304
42387,2017,Febrero,Venezuela,24,73,,97,-74.77647900000001,10.886686
42388,2017,Febrero,Venezuela,0,1,,1,-74.765343,10.970933
42389,2017,Febrero,Venezuela,11,8,,19,-74.232675,11.117206
42390,2017,Febrero,Venezuela,4617,5720,,10337,-72.129595,11.360028999999999
42391,2017,Febrero,Venezuela,1,0,,1,-81.70216500000001,12.5862
42392,2017,Febrero,Venezuela,9,20,,29,-76.532004,3.451668
42393,2017,Febrero,Venezuela,53,46,,99,-67.927521,3.866713
42394,2017,Febrero,Venezuela,2710,3151,,5861,-74.140516,4.697157
42395,2017,Febrero,Venezuela,3,3,,6,-75.736374,4.815189
42396,2017,Febrero,Venezuela,400,458,,858,-75.42726,6.170465
42397,2017,Febrero,Venezuela,517,710,,1227,-67.48402800000001,6.185536
42398,2017,Febrero,Venezuela,77,82,,159,-70.74025300000001,7.088728999999999
42399,2017,Febrero,Venezuela,2,1,,3,-73.181317,7.1280470000000005
42400,2017,Febrero,Venezuela,7026,9695,,16721,-72.453013,7.819
42401,2017,Febrero,Venezuela,1,10,,11,-72.508188,7.927233
42402,2017,Febrero,Venezuela,159,217,,376,-72.409396,8.36068
42894,2017,Marzo,Venezuela,14,50,,64,-75.516486,10.446304
42895,2017,Marzo,Venezuela,19,82,,101,-74.77647900000001,10.886686
42896,2017,Marzo,Venezuela,0,1,,1,-74.765343,10.970933
42897,2017,Marzo,Venezuela,0,1,,1,-74.213989,11.247722999999999
42898,2017,Marzo,Venezuela,4080,5005,,9085,-72.129595,11.360028999999999
42899,2017,Marzo,Venezuela,0,1,,1,-81.70216500000001,12.5862
42900,2017,Marzo,Venezuela,23,24,,47,-76.532004,3.451668
42901,2017,Marzo,Venezuela,167,179,,346,-67.927521,3.866713
42902,2017,Marzo,Venezuela,2535,3221,,5756,-74.140516,4.697157
42903,2017,Marzo,Venezuela,1,2,,3,-75.736374,4.815189
42904,2017,Marzo,Venezuela,391,475,,866,-75.42726,6.170465
42905,2017,Marzo,Venezuela,323,484,,807,-67.48402800000001,6.185536
42906,2017,Marzo,Venezuela,89,130,,219,-70.74025300000001,7.088728999999999
42907,2017,Marzo,Venezuela,4,8,,12,-73.181317,7.1280470000000005
42908,2017,Marzo,Venezuela,7200,9792,,16992,-72.453013,7.819
42909,2017,Marzo,Venezuela,0,5,,5,-72.508188,7.927233
42910,2017,Marzo,Venezuela,240,349,,589,-72.409396,8.36068
43399,2017,Abril,Venezuela,0,4,,4,-75.527794,10.406342
43400,2017,Abril,Venezuela,6,16,,22,-73.247863,10.433608999999999
43401,2017,Abril,Venezuela,10,13,,23,-75.516486,10.446304
43402,2017,Abril,Venezuela,8,50,,58,-74.77647900000001,10.886686
43403,2017,Abril,Venezuela,0,6,,6,-74.765343,10.970933
43404,2017,Abril,Venezuela,5168,5629,,10797,-72.129595,11.360028999999999
43405,2017,Abril,Venezuela,1,1,,2,-81.70216500000001,12.5862
43406,2017,Abril,Venezuela,14,20,,34,-76.532004,3.451668
43407,2017,Abril,Venezuela,106,120,,226,-67.927521,3.866713
43408,2017,Abril,Venezuela,3498,3621,,7119,-74.140516,4.697157
43409,2017,Abril,Venezuela,1,3,,4,-75.736374,4.815189
43410,2017,Abril,Venezuela,548,561,,1109,-75.42726,6.170465
43411,2017,Abril,Venezuela,127,175,,302,-67.48402800000001,6.185536
43412,2017,Abril,Venezuela,113,119,,232,-70.74025300000001,7.088728999999999
43413,2017,Abril,Venezuela,11,11,,22,-73.181317,7.1280470000000005
43414,2017,Abril,Venezuela,7956,10225,,18181,-72.453013,7.819
43415,2017,Abril,Venezuela,3,7,,10,-72.508188,7.927233
43416,2017,Abril,Venezuela,255,269,,524,-72.409396,8.36068
43900,2017,Mayo,Venezuela,0,10,,10,-75.527794,10.406342
43901,2017,Mayo,Venezuela,0,3,,3,-73.247863,10.433608999999999
43902,2017,Mayo,Venezuela,7,43,,50,-75.516486,10.446304
43903,2017,Mayo,Venezuela,21,58,,79,-74.77647900000001,10.886686
43904,2017,Mayo,Venezuela,1,8,,9,-74.232675,11.117206
43905,2017,Mayo,Venezuela,5810,6768,,12578,-72.129595,11.360028999999999
43906,2017,Mayo,Venezuela,1,0,,1,-81.70216500000001,12.5862
43907,2017,Mayo,Venezuela,14,15,,29,-76.532004,3.451668
43908,2017,Mayo,Venezuela,11,17,,28,-67.927521,3.866713
43909,2017,Mayo,Venezuela,3145,3565,,6710,-74.140516,4.697157
43910,2017,Mayo,Venezuela,3,5,,8,-75.736374,4.815189
43911,2017,Mayo,Venezuela,375,481,,856,-75.42726,6.170465
43912,2017,Mayo,Venezuela,15,23,,38,-67.48402800000001,6.185536
43913,2017,Mayo,Venezuela,184,194,,378,-70.74025300000001,7.088728999999999
43914,2017,Mayo,Venezuela,2,1,,3,-73.181317,7.1280470000000005
43915,2017,Mayo,Venezuela,7773,10764,,18537,-72.453013,7.819
43916,2017,Mayo,Venezuela,1,2,,3,-72.508188,7.927233
43917,2017,Mayo,Venezuela,451,594,,1045,-72.409396,8.36068
44416,2017,Junio,Venezuela,0,10,,10,-75.527794,10.406342
44417,2017,Junio,Venezuela,7,25,,32,-75.516486,10.446304
